country,year,revenue,gdp,tax_ratio,civil_initiation_centeno,civil_initiation_cow,civil_ongoing_centeno,civil_ongoing_cow,distinct_wars_10yr_centeno,distinct_wars_10yr_cow,interstate_initiation_centeno,interstate_initiation_cow,interstate_ongoing_centeno,interstate_ongoing_cow,war_years_10yr_centeno,war_years_10yr_cow,rivalry_enduring,rivalry_interstate_i,rivalry_interstate_ii,rivalry_proto,rivalry_strategic
Uruguay,1931,122.0423120507243,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1932,126.40096605253588,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1933,126.40096605253588,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1934,132.9389470552533,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1935,189.60144907880385,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1936,189.60144907880385,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1937,191.78077607970965,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1938,204.8567380851444,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1939,202.67741108423857,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Uruguay,1940,217.93270009057912,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Uruguay,1941,217.93270009057912,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Uruguay,1942,224.4706810932965,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Uruguay,1943,231.00866209601384,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Uruguay,1944,254.9812591059776,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Uruguay,1945,287.6711641195644,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Uruguay,1946,368.3062631530787,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1947,420.6101111748177,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1948,505.6038642101435,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1949,533.9351152219189,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1950,610.2115602536215,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1951,780.1990663242732,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1952,810.7096443369543,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1953,865.1928193595991,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1954,989.4144584112292,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1955,976.3384964057944,4602.0,0.2121552578022152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1956,1128.8913864691997,5163.0,0.2186502782237458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1957,1449.2524556023511,6118.0,0.2368833696636729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1958,1525.5289006340538,6616.0,0.2305817564440831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1959,1961.394300815212,8865.0,0.2212514721731767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1960,3170.920786317926,13600.0,0.2331559401704357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1961,4587.48333690669,17300.0,0.2651724472200399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1962,4500.310256870459,18800.0,0.239378205152684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1963,4960.148254061581,22400.0,0.2214351899134634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1964,7557.906039141283,32600.0,0.231837608562616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1965,11986.29850498185,52500.0,0.22831044771394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1966,26151.92401086949,99600.0,0.2625695181814206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1967,39227.88601630424,170000.0,0.2307522706841425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1968,91531.73403804324,375000.0,0.2440846241014486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1969,135118.27405615905,506000.0,0.2670321621663222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1970,180884.14107518067,601000.0,0.3009719485443938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1971,224470.68109329647,722000.0,0.3109012203508261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1972,605852.9062518099,1242000.0,0.4878042723444524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1973,1202988.5044999968,2561000.0,0.4697338947676676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1974,1991904.878827893,4546000.0,0.4381664933629329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1975,1519.0,8166.0,0.1860151849130541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1976,2800.0,12638.0,0.2215540433612913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1977,4539.0,19915.0,0.2279186542806929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1978,6923.0,30930.0,0.2238279987067571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1979,12188.0,57630.0,0.2114870727051882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1980,20500.0,92200.0,0.2223427331887201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1981,29100.0,122000.0,0.2385245901639344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1982,27437.0,129000.0,0.2126899224806201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1983,40139.0,175417.0,0.2288204677995861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1984,55513.0,271000.0,0.2048450184501845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1985,109329.0,478600.0,0.2284350188048474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1986,220000.0,890500.0,0.2470522178551375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1987,395000.0,1661500.0,0.2377369846524225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1988,668000.0,2952500.0,0.2262489415749365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1989,1142000.0,5242090.0,0.2178520399306383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1990,2598000.0,10886200.0,0.2386507688633315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1991,5768000.0,22633100.0,0.2548479881235889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1992,10421000.0,38933000.0,0.2676649628849562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1993,17799000.0,59124800.0,0.3010411874543339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1994,26409.0,88140.4,0.2996242358782125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1995,33923.0,122521.0,0.276874984696501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1996,45535.0,163546.0,0.2784231959204138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1997,60165.0,204926.0,0.2935937850736363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1998,70664.0,234267.0,0.3016387284594074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,1999,67197.0,237143.0,0.2833606726742935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,2000,68167.0,242636.0,0.2809434708781879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela,1900,45.0,,,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1
Venezuela,1901,32.0,,,0,1,0,1,1,1,0,0,0,0,3,1,0,0,0,0,1
Venezuela,1902,26.0,,,0,0,0,1,1,1,0,0,0,0,3,2,0,0,0,0,1
Venezuela,1903,57.0,,,0,0,0,1,1,1,0,0,0,0,3,3,0,0,0,0,1
Venezuela,1904,47.0,,,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,1
Venezuela,1905,49.0,,,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,1
Venezuela,1906,50.0,,,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,1
Venezuela,1907,51.0,,,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,1
Venezuela,1908,50.4,,,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,1
Venezuela,1909,48.6,,,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1
Venezuela,1910,69.9,,,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1
Venezuela,1911,82.8,,,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1
Venezuela,1912,65.5,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Venezuela,1913,60.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1914,50.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1915,65.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1916,72.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1917,53.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1918,57.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1919,101.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1920,81.6,995.0,0.0820100502512562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1921,70.9,757.9,0.0935479614724897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1922,87.7,770.4,0.1138369678089304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1923,102.2,880.4,0.1160835983643798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1924,120.2,1168.8,0.1028405201916495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1925,172.1,1560.5,0.1102851650112143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1926,182.1,1930.5,0.0943278943278943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1927,186.8,1979.9,0.0943481994040103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1928,230.4,2293.8,0.1004446769552707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1929,255.4,2511.8,0.101680070069273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1930,210.3,2433.3,0.0864258414498828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1931,185.1,1829.7,0.1011641252664371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1932,171.9,1893.4,0.0907890567233548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1933,172.0,1581.7,0.1087437567174559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1934,203.0,1757.4,0.1155115511551155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1935,189.0,1795.1,0.1052866135591332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1936,274.0,1998.9,0.1370753914653059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1937,331.0,2463.1,0.1343835004668913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1938,341.0,2595.4,0.1313862988364028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1939,354.0,2819.0,0.1255764455480666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1940,346.0,2864.9,0.1207721037383503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1941,325.0,3077.4,0.1056086306622473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1942,306.0,2980.0,0.1026845637583892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1943,446.0,3347.2,0.1332456978967495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1944,614.0,4479.5,0.1370688692934479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1945,713.0,5738.1,0.1242571582928146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1946,1100.0,7285.3,0.1509889778046202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1947,1562.0,10422.9,0.149862322386284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1948,1963.0,14073.4,0.139482996290875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1949,1896.0,14130.8,0.1341749936309338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1950,2126.0,11826.0,0.1797733806866226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1951,2298.0,13006.0,0.176687682608027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1952,2371.0,13980.0,0.1695994277539342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1953,2758.0,14806.0,0.1862758341213021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1954,2826.0,16376.0,0.1725696140693698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1955,3201.0,17892.0,0.1789067739771965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1956,5257.0,20400.0,0.2576960784313725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1957,4881.0,23846.0,0.204688417344628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1958,5324.0,24584.0,0.2165636186137325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1959,5863.0,25556.0,0.2294177492565346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1960,6813.0,25670.0,0.2654070899883132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1961,7074.0,27000.0,0.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1962,3291.0,29530.0,0.1114459871317304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1963,6619.0,32190.0,0.2056228642435539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1964,7217.0,35640.0,0.2024971941638608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1965,7367.0,37930.0,0.1942262061692591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venezuela,1966,7952.0,39520.0,0.2012145748987854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1967,8679.0,41630.0,0.2084794619264953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1968,8964.0,44820.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1969,9576.0,46420.0,0.2062903920723826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1970,10137.0,52310.0,0.1937870388071114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1971,12362.0,57420.0,0.2152908394287704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1972,13297.0,61500.0,0.2162113821138211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1973,17027.0,73250.0,0.2324505119453924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1974,44325.0,112230.0,0.3949478748997594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1975,42000.0,118100.0,0.3556308213378493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1976,40000.0,135100.0,0.2960769800148038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1977,43000.0,155710.0,0.2761543895703551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1978,43000.0,169060.0,0.254347568910446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1979,51000.0,207740.0,0.2454991816693944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1980,67000.0,254200.0,0.2635719905586152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1981,98000.0,285210.0,0.3436064654114512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Venezuela,1982,84000.0,291270.0,0.2883922134102379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Venezuela,1983,77000.0,290500.0,0.2650602409638554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1984,104506.0,405750.0,0.257562538508934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1985,126483.0,449030.0,0.2816805113244104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1986,108646.0,492130.0,0.2207668705423363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1987,135168.0,679440.0,0.1989403037795832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1988,167886.0,875500.0,0.1917601370645345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1989,303132.0,1485540.0,0.2040550910779918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1990,539495.0,2279260.0,0.2366974368874108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1991,718760.0,3037490.0,0.2366295856118044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1992,749119.0,4131480.0,0.1813197691868289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1993,946048.0,5453900.0,0.1734626597480701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1994,1575061.0,8675170.0,0.1815596697240515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1995,2242582.0,13685700.0,0.1638631564333574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Venezuela,1996,5767795.0,29437700.0,0.195932256935834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Venezuela,1997,10240962.0,43343700.0,0.2362733684480097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Venezuela,1998,9002797.0,52482500.0,0.1715390272948125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Venezuela,1999,10738439.0,62577000.0,0.1716036083545072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Venezuela,2000,16248951.0,82450700.0,0.1970747489105611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
